Service Tag,System Type,Ship Date,Dell IBU,Description,Provider,Warrenty Extension Notice *,Start Date,End Date,Days Left,,,,,,,,,,,,,,,,,,
DPAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KHEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MOKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MI0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9FAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4gbc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
jn4c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
C3AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2fpc831,optiplex gx260,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
AM8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P16C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7cbc831,optiplex gx260,8/8/2003,americas,next business day support,ibm,no,8/7/2004,10/6/2006,0,,,,,,,,,,,,,,,,,,
53nc831,latitude c400,8/14/2003,americas,next business day support,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
92dc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
L47C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ADFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E5AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6f5c831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
f6jc831,inspiron 5150,8/11/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
2n0c831,latitude d800,8/28/2003,canada,next business day support,wang,no,8/28/2007,8/28/2008,0,,,,,,,,,,,,,,,,,,
gg0c831,poweredge 2600,8/11/2003,americas,gold support / prosupport mission critical,dell,no,8/10/2004,8/10/2006,0,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
d39c831,inspiron 600m,8/10/2003,americas,sol,8/10/2003,8/9/2004,0,,,,,,,,,,,,,,,,,,,,
EJBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
730c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
KA4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PF3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0OIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8dbc831,latitude d600,8/13/2003,americas,client gold support / prosupport,dell,no,8/13/2003,8/12/2006,0,complete care,bsc,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,
FHIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1n1c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
8p2c831,dimension 4600,8/9/2003,americas,qlx,8/9/2003,8/8/2004,0,,,,,,,,,,,,,,,,,,,,
3c7c831,poweredge 600sc,8/11/2003,americas,next business day support,wang,no,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,
hc0c831,xps/dimension xps,8/13/2003,americas,qlx,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,,,
3bnc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
1l7c831,optiplex gx260,8/13/2003,americas,next business day support,qlx,no,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,
4l9c831,inspiron 600m,8/14/2003,americas,dell,8/14/2003,8/13/2007,0,next business day support,bsc,8/13/2004,8/13/2007,0,,,,,,,,,,,,,,,
IM4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IA1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f4hc831,optiplex gx270,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,
3JGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
33EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E6EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A6OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JO9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ACBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jlfc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
I1LC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LH9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6GOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
J71C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
G1AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jk9c831,latitude d600,8/12/2003,americas,client gold support / prosupport,dell,no,8/12/2003,8/11/2006,0,complete care,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,
fb4c831,latitude d500,8/14/2003,americas,complete care,dell,no,6/13/2006,6/13/2008,0,next business day support,uny,no,8/13/2006,6/13/2008,0,,,,,,,,,,,,
jgmc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
OA2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HINC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PN0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
51pc831,dell precision workstation 360,8/10/2003,americas,client gold support / prosupport,dell,no,8/10/2003,8/9/2006,0,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,
5OOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JEBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fb8c831,optiplex gx260,8/8/2003,canada,4 hour on-site service,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
fcgc831,optiplex 160l,8/11/2003,americas,next business day support,ncr,no,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,
4O0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KOHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
I8BC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4LEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O25C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5ALC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cp7c831,optiplex gx270,8/8/2003,americas,uny,8/7/2004,8/7/2007,0,,,,,,,,,,,,,,,,,,,,
3dcc831,inspiron 600m,8/12/2003,americas,bsc,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,,,
86AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PFLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KINC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9cdc831,optiplex gx270,8/10/2003,americas,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
LPNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IG3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2O5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
d79c831,latitude d500,8/10/2003,americas,complete care,wang,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
PM2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
CPOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6d5c831,latitude d500,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
4c2c831,dimension 4600,8/11/2003,americas,bsc,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,,,
0DKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5GIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NGBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
D4AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9c1c831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
IJ0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A52C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7nnc831,inspiron 5150,8/14/2003,americas,rapid response depot,sol,no,9/22/2006,9/22/2007,0,,,,,,,,,,,,,,,,,,
dlmc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
bpgc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
DOCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4lbc831,latitude d600,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,wang,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,
d1pc831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
P9DC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
64kc831,inspiron 8500,8/14/2003,americas,next business day support,bsc,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
B3OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
82hc831,optiplex gx270,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,
763c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
8lkc831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
9JAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
88gc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
cc2c831,optiplex gx270,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
021C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E4BC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PD2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8n7c831,optiplex gx270,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
AIFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fg0c831,dimension 4600,8/18/2003,latin america,uny,8/18/2003,8/17/2004,0,,,,,,,,,,,,,,,,,,,,
1n8c831,poweredge 600sc,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
7fjc831,optiplex sx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
N3OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9mdc831,dell precision workstation 450,8/8/2003,americas,4 hour on-site service,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
7I0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9KIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AA8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0JBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9gbc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
fckc831,poweredge 2600,8/12/2003,americas,next business day support,uny,no,10/13/2006,10/13/2008,0,,,,,,,,,,,,,,,,,,
0H4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
N7BC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
82fc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
1pmc831,optiplex sx270n,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
6pkc831,poweredge 2600,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
NDNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g5mc831,optiplex sx270n,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
65gc831,latitude d400,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,
32mc831,optiplex sx270n,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
MIIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4g5c831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
P1MC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
8b8c831,inspiron 600m,8/10/2003,americas,sol,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,,,
L67C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5d7c831,optiplex gx260,8/13/2003,americas,next business day support,qlx,no,8/12/2004,8/12/2007,0,,,,,,,,,,,,,,,,,,
IP0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LHMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
F7OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NFOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L6NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0PJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P2PC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
01GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
b83c831,poweredge 2600,8/13/2003,americas,gold support / prosupport mission critical,dell,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
3p7c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
4n8c831,poweredge 1750,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,gold support / prosupport mission critical,dell,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
G7OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DOKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JEFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g75c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
O3PC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hm8c831,poweredge 1750,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,gold support / prosupport mission critical,dell,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
848c831,optiplex sx260,8/10/2003,americas,next business day support,wang,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,,,,,,,
ABNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DLAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A97C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jdlc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
A7CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9E7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ED8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K0MC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7h5c831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
bb9c831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,4 hour on-site service,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
1k3c831,xps/dimension xps,8/12/2003,americas,bsc,8/12/2003,8/11/2004,0,,,,,,,,,,,,,,,,,,,,
3BJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gg4c831,latitude d500,8/14/2003,americas,complete care,dell,no,6/13/2006,6/13/2008,0,next business day support,uny,no,8/13/2006,6/13/2008,0,,,,,,,,,,,,
K3JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IJPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jppc831,inspiron 5150,8/13/2003,americas,sol,9/22/2006,9/30/2007,0,rapid response depot,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,
O69C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
gp4c831,inspiron 1100,1/22/2005,americas,next business day support,bsc,no,1/22/2006,1/22/2008,0,,,,,,,,,,,,,,,,,,
NPMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1DOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4ANC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
J3CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E2CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
55AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EMIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P85C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
29fc831,latitude c840,8/14/2003,americas,client gold support / prosupport,dell,no,8/14/2003,8/13/2006,0,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,
COFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JOGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0P5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EMPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NGCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j8jc831,optiplex sx260,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
g2mc831,latitude d600,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
8d0c831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
bcgc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
4mbc831,latitude d600,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
1ngc831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
IM3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5g4c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
COIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jl1c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
91IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
N8JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jk6c831,latitude d600,8/11/2003,americas,uny,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
LFHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4g0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
PI8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7jlc831,latitude c640,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
cnmc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
j2dc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
gdlc831,latitude c640,8/13/2003,americas,complete care,dell,no,4/6/2006,1/31/2007,0,next business day support,ncr,no,8/12/2006,1/31/2007,0,,,,,,,,,,,,
91hc831,inspiron 600m,8/12/2003,americas,bsc,8/11/2004,8/11/2007,0,,,,,,,,,,,,,,,,,,,,
AFBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2llc831,latitude c640,8/14/2003,americas,rapid response depot,sol,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
2HAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dnhc831,optiplex gx270,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
N1PC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
82JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
d64c831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
AENC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
g72c831,optiplex gx260,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2007,0,,,,,,,,,,,,,,,,,,
IODC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L00C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
96gc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
M2NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hc9c831,optiplex gx260,8/11/2003,canada,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
4k8c831,optiplex sx270n,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,4 hour on-site service,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
NOPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
61IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cfpc831,optiplex gx260,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
bgpc831,inspiron 5150,8/14/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
8n5c831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
5FIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
45cc831,latitude d600,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
P2AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4OEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L59C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7OBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jp7c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
NGOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h5mc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
7k3c831,optiplex 160l,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
bfhc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
A32C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
80lc831,latitude d600,8/13/2003,americas,uny,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,,,
8NIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
90gc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
7ndc831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
